Enlace, Nombre, Provincia, Localidad, Direccion, Tlf, Email, Web-Site, Pistas
https://www.rfet.es/es/club/asociacion-deportiva-tenis-trovador, Asociación deportiva tenis trovador, Granada, Albolote, C/ MÉJICO 27 - 18220 ALBOLOTE, 958467420, jmnieba@gmail.com, -, 3
https://www.rfet.es/es/club/cd-club-de-tenis-chauchina, C.d. club de tenis chauchina, Granada, Chauchina, C/ VEGA ALTA S/N (POLIDEPORTIVO MUNICIPAL DE CHAUCHINA) - 18330 CHAUCHINA, 662091319, clubdetenischauchina@gmail.com, -, 2
https://www.rfet.es/es/club/cd-de-tenis-la-unificacion, C.d. de tenis la unificación, Granada, Fuente vaqueros, PILAR LOPEZ 13 - 18340 FUENTE VAQUEROS, 630839812, miki.moni@hotmail.com, -, 3
https://www.rfet.es/es/club/cd-smash-tennis-club-motril, C.d. smash tennis club motril, Granada, Motril, CARRETERA DE PUNTALÓN 34 (LAS VENTILLAS) - 18600 MOTRIL, 637389216, smashtennisclubmotril@gmail.com, https://www.facebook.com/smashtennisclubmotril, 3
https://www.rfet.es/es/club/campus-tenis-club, Campus tenis club, Granada, Granada, MENENDEZ PELAYO S/N CAMPUS DE LA SALUD - 18016 GRANADA, 651028588, jasjaimez@hotmail.com, -, 8
https://www.rfet.es/es/club/club-de-tenis-cid-hiaya, Club de tenis cid-hiaya, Granada, Baza, CRTA. DE MURCIA KM 175 - 18800 BAZA, 689193527, info@cidhiaya.com, -, 3
https://www.rfet.es/es/club/club-de-tenis-frontil, Club de tenis frontil, Granada, Loja, PARAJE DEL FRONTIL S/N - 18300 LOJA, 958322856, -, -, 4
https://www.rfet.es/es/club/club-polideportivo-villa-de-granada, Club polideportivo villa de granada, Granada, Otura, CONDADO DE HUELVA4 URB.VIÑA DEL REY - 18630 OTURA, 958555422, -, -, 4
https://www.rfet.es/es/club/club-tenis-costa-tropical, Club tenis costa tropical, Granada, Almuñecar, C/ PRÍNCIPE DE ASTURIAS EDF. MANGO LOCAL 1 - 18690 ALMUÑECAR, 669364708, todotenis@msn.com, -, 4
https://www.rfet.es/es/club/grupo-deportivo-tricolia, Grupo deportivo tricolia, Granada, Loja, VILLA LUZ (VENTA STA-BARBARA) - 18300 LOJA, 958324168, info@tricolia.es, -, 6
https://www.rfet.es/es/club/real-sociedad-de-tenis, Real sociedad de tenis, Granada, Granada, AIXA LA HORRA 23 URB. EL SERRALLO - 18008 GRANADA, 958122810, recepcion@rstgranada.com, -, 8
https://www.rfet.es/es/club/real-sociedad-de-tiro-de-pichon, Real sociedad de tiro de pichon, Granada, Atarfe, PANTANO DEL CUBILLAS S/N - 18230 ATARFE, 958499092, Tenis@rstp.es, -, 7
https://www.rfet.es/es/club/club-tenis-azuqueca-de-henares, Club tenis azuqueca de henares, Guadalajara, Azuqueca de henares, C/ CIUDAD REAL 1 (EDIFICIO EL FORO) - 19200 AZUQUECA DE HENARES, 918877882, club.tenis.azuqueca@gmail.com, -, 5
https://www.rfet.es/es/club/nuevo-tenis-guadalajara, Nuevo tenis guadalajara, Guadalajara, Guadalajara, PASEO DE SAN ROQUE 113 (INSTALACIONES DEPORTIVAS DE SAN ROQUE) - 19005 GUADALAJARA, 949215736, info@nuevotenisypadelguada.com, -, 1
https://www.rfet.es/es/club/smash-tenis-guadalajara, Smash tenis guadalajara, Guadalajara, Guadalajara, TRAVESÍA LA ALCARRIA 2 3º C - 19005 GUADALAJARA, 660291124, jaimevillasevil@yahoo.es, -, 1
https://www.rfet.es/es/club/agrupacion-deportiva-arrasate, Agrupación deportiva arrasate, Guipuzcoa, Arrasate-mondragón, ELKANO 27 - 20500 ARRASATE-MONDRAGÓN, 943790427, ake.tenis@gmail.com, -, 3
https://www.rfet.es/es/club/alona-mendi-kirol-elkartea, Aloña-mendi kirol elkartea, Guipuzcoa, Oñati, ATZETO-KALE18 BAJO - 20560 OÑATI, 943780810, -, -, 2
https://www.rfet.es/es/club/badia-tp-kirol-kluba, Badia tp kirol kluba, Guipuzcoa, Irun, C/ LERTXUNA 5 - 20305  IRUN, 610205296, badiatpkk@gmail.com, -, 4
https://www.rfet.es/es/club/c-dep-internacional-intxaurrondo, C. dep. internacional intxaurrondo, Guipuzcoa, Donostia, PASEO ZARATEGI82 BAJO DCHA - 20015 DONOSTIA, 943285830, -, -, 3
https://www.rfet.es/es/club/cd-pinter-tennis-point, C.d. pinter tennis point, Guipuzcoa, San sebastián, ONDARRETA PASEALEKUA 22 - 20008 SAN SEBASTIÁN, 683317785, info@pintertennis.com, -, 3
https://www.rfet.es/es/club/club-atletico-de-san-sebastian, Club atletico de san sebastian, Guipuzcoa, San sebastian, PASEO DE LA CONCHA 8-BAJO  - 20007 SAN SEBASTIAN, 943473722, atletico-ss@atletico-ss.org, -, 3
https://www.rfet.es/es/club/club-de-tenis-onatz, Club de tenis oñatz, Guipuzcoa, Azpeitia, C/ GARATE ANAIAREN 6  3º - 20730 AZPEITIA, 685761863, etxanizetxabe@gmail.com, -, 2
https://www.rfet.es/es/club/club-deportivo-lasarte-oria, Club deportivo lasarte-oria, Guipuzcoa, Lasarte-oria, APARTADO 43 - 20160 LASARTE-ORIA, 943370731, -, -, 2
https://www.rfet.es/es/club/real-club-de-tenis-san-sebastian, Real club de tenis san sebastián, Guipuzcoa, San sebastian, PASEO EDUARDO CHILLIDA 9 - 20008 SAN SEBASTIAN, 943215161, rctss@rctss.com, -, 12
https://www.rfet.es/es/club/real-golf-club-de-zarauz, Real golf club de zarauz, Guipuzcoa, Zarauz, LAUAXETA 7 - 20800 ZARAUZ, 943830145, administracion@golfzarauz.com, -, 4
https://www.rfet.es/es/club/tolosa-club-de-futbol, Tolosa club de futbol, Guipuzcoa, Tolosa, ST.BERAZUBI-PL.TOLOSA C.F.1 - 20400 TOLOSA, 943671749, -, -, 1
https://www.rfet.es/es/club/txerloia-tenis-kluba, Txerloia tenis kluba, Guipuzcoa, Azkoitia, C/ GUARDIA KALEA 3 4º IZQ. - 20720 AZKOITIA, 669621802, txtenis@gmail.com, -, 3
https://www.rfet.es/es/club/cd-fair-play, C.d. fair play, Huelva, Isla cristina, PESCADORES S/N  POLIDEPORTIVO MUNICIPAL - 21410 ISLA CRISTINA, 610603820, luislescanomarquez@hotmail.es, -, 4
https://www.rfet.es/es/club/cd-onusport, C.d. onusport, Huelva, Aljaraque, BULEVAR DE LOS AZAHARES 103 - 21110 ALJARAQUE, 959319949, clubdetenisbellavistagolf@gmail.com, -, 4
https://www.rfet.es/es/club/club-deportivo-pinares-de-lepe, Club deportivo pinares de lepe, Huelva, Lepe, ALBAHACA S/N URBANIZACIÓN PINARES DE LEPE - 21440 LEPE, 630315634, info@pinaresdelepe.com, -, 4
https://www.rfet.es/es/club/club-ingles, Club ingles, Huelva, Riotinto, BDA.BELLA VISTA S/N - 21660 RIOTINTO, 959590080, cibellavista@wanadoo.es, -, 4
https://www.rfet.es/es/club/real-club-recreativo-de-tenis, Real club recreativo de tenis, Huelva, Huelva, JOSE OLIVA 3 - 21003 HUELVA, 959253192, rcrdetenisdehuelva@gmail.com, -, 5
https://www.rfet.es/es/club/airon-club, Airon club, Huesca, Monzon, APARTADO 111 - 22400 MONZON, 974415866, secretaria@aironclub.es, -, 3
https://www.rfet.es/es/club/club-de-tenis-osca, Club de tenis osca, Huesca, Huesca, APARTADO DE CORREOS 117 - 22080 HUESCA, 974211401, secretaria@clubtenisosca.com, -, 8
https://www.rfet.es/es/club/club-deportivo-pyrene, Club deportivo pyrene, Huesca, Jaca, C/ INFANTA DOÑA SANCHA 12 5º Q - 22700 JACA, 609025397, cdpyrene@hotmail.com, -, 5
https://www.rfet.es/es/club/club-tenis-binefar, Club tenis binéfar, Huesca, Binéfar, SIERRA GUARA 21 - 22500 BINÉFAR, 616888695, tenisbinefar@gmail.com, -, 3
https://www.rfet.es/es/club/club-tenis-monzon, Club tenis monzon, Huesca, Barbastro, ZARAGOZA 12 1º A - 22300 BARBASTRO, 650211320, clubtenismonzon@gmail.com, -, 3
https://www.rfet.es/es/club/pena-recreativa-zoiti, Peña recreativa zoiti, Huesca, Huesca, AV. LA PAZ 5 3º DERECHA - 22004 HUESCA, 974212848, -, -, 6
https://www.rfet.es/es/club/sociedad-mercantil-y-artesana, Sociedad mercantil y artesana, Huesca, Barbastro, AV. EJÉRCITO ESPAÑOL 7 - 22300 BARBASTRO, 974310879, secretaria@smabarbastro.com, -, 5
https://www.rfet.es/es/club/asociacion-deportiva-escolar-san-cayetano, Asociación deportiva escolar san cayetano, Baleares, Palma de mallorca, AV. PICASSO 21 - 07014 PALMA DE MALLORCA, 971238149, marcmarco69@hotmail.com, -, 2
https://www.rfet.es/es/club/asociacion-deportiva-ses-puntetes, Asociación deportiva ses puntetes, Baleares, Santanyi, TRAVESSIA CARRER BERNAT VIDAL I TOMÀS S/N - 07650 SANTANYI, 666245132, escuela@tennissespuntetes.net , -, 4
https://www.rfet.es/es/club/club-accion-tgenis-galatzo, Club accion tgenis galatzo, Baleares, Paguera, CTRA.ANDRAIXSALIDA 20 HOTEL GALATZO - 07160 PAGUERA, 971737038, javier@actiontenis.com, -, 5
https://www.rfet.es/es/club/club-de-tenis-alayor, Club de tenis alayor, Baleares, Alayor, CAMI DE SA BEGUDA S/N - 07730 ALAYOR, 971371589, tenisalayor@hotmail.com, -, 3
https://www.rfet.es/es/club/club-de-tenis-el-arenal, Club de tenis el arenal, Baleares, El arenal, COSTA Y LLOBERA 1 - 07600 EL ARENAL, 971440017, -, -, 3
https://www.rfet.es/es/club/club-de-tenis-felanitx, Club de tenis felanitx, Baleares, Felanitx, POLIESPORTIU GUILLEM TIMONER - 07200 FELANITX, 971582101, mcenroe@telefonica.net, -, 3
https://www.rfet.es/es/club/club-de-tenis-mahon, Club de tenis mahon, Baleares, Mahon, TREPUCO 4 - 07703 MAHON, 971365703, clubtenismahon@gmail.com , -, 8
https://www.rfet.es/es/club/club-de-tenis-manacor, Club de tenis manacor, Baleares, Manacor, AV. D'ES PARC S/N - 07500 MANACOR, 971551160, clubtenismanacor@hotmail.com, -, 5
https://www.rfet.es/es/club/club-de-tenis-mercadal, Club de tenis mercadal, Baleares, Es mercadal, TRAMUNTANA S/N - 07740 ES MERCADAL, 971375523, clubtennismercadal@gmail.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-pont-dinca-nou, Club de tenis pont d´inca nou, Baleares, Marratxi, SON FRAU 1 - 07009 MARRATXI, 971795140, clubtenis0@gmail.com, -, 3
https://www.rfet.es/es/club/club-de-tenis-santa-eulalia, Club de tenis santa eulalia, Baleares, Santa eulalia del rio, SAN JAIME 57 - 07840 SANTA EULALIA DEL RIO, 971319023, -, -, 3
https://www.rfet.es/es/club/club-de-tenis-y-padel-mallorca-country-club, Club de tenis y pádel mallorca country club, Baleares, Calvià, AV. GOLF 20 - 07180 CALVIÀ, 611672688, info@mallorcacountryclub.es, https://mallorcacountryclub.es, 12
https://www.rfet.es/es/club/club-de-tennis-de-muro, Club de tennis de muro, Baleares, Muro, POLIESPORTIU S/N - 07440 MURO, -, -, -, 3
https://www.rfet.es/es/club/club-de-tennis-illa-de-formentera, Club de tennis illa de formentera, Baleares, Sant francesc xavier, PLZA DE LA CONSTITUCION 1 - 07860 SANT FRANCESC XAVIER, 669423395, -, -, 3
https://www.rfet.es/es/club/club-de-tennis-montuiri, Club de tennis montuiri, Baleares, Montuiri, CR.PALMA-POLIESPORTIU "ES REVOLT" - 07230 MONTUIRI, 615262736, -, -, 1
https://www.rfet.es/es/club/club-de-tennis-porto-cristo, Club de tennis porto cristo, Baleares, Porto cristo, PASEO FEDERICO GARCIA LORCA 403 - 07680 PORTO CRISTO, 620386581, ctportocristo@gmail.com, -, 1
https://www.rfet.es/es/club/club-de-tennis-santa-gertrudis, Club de tennis santa gertrudis, Baleares, Santa gertrudis-ibiza, VENDA DE FRUITERAS9 1º-EDF.ES GARROVERS - 07814 SANTA GERTRUDIS-IBIZA, 971197686, atorresnoguera@gmail.com, -, 2
https://www.rfet.es/es/club/club-deportivo-font-de-sa-cala, Club deportivo font de sa cala, Baleares, Capdepera, AV. CANYAMEL S/N - 07580 CAPDEPERA, 971565611, -, -, 15
https://www.rfet.es/es/club/club-es-centre-tennis-padel, Club es centre tennis &amp; pàdel, Baleares, Manacor, RAMBLA REI EN JAUME 14 PLANTA 1 - 07500 MANACOR, 676732954, padel@rafanadalclub.com, -, 8
https://www.rfet.es/es/club/club-esportiu-bio-sport-menorca, Club esportiu bio sport menorca, Baleares, Ciutadella de menorca, C/ MALLORCA 41 - 07760 CIUTADELLA DE MENORCA, 660692390, tonitorres@biosportmenorca.com, -, 4
https://www.rfet.es/es/club/club-esportiu-freeplay, Club esportiu freeplay, Baleares, Ciutadella de menorca, CAMÍ SA LLEGÍTIMA S/N - 07760 CIUTADELLA DE MENORCA, 616463565, freeplay@freeplaysport.com, -, -
https://www.rfet.es/es/club/club-guillermo-vilas-tennis-academy, Club guillermo vilas tennis academy, Baleares, Calvià, C/ LEÓN S/N (PALMANOVA) - 07181 CALVIÀ, 971681540, club@vilastennisacademy.com, -, 10
https://www.rfet.es/es/club/club-sportinca, Club sportinca, Baleares, Inca, CTRA. INCA-SINEU KM. 12 - 07300 INCA, 971504031, matchpoint.mallorca@gmail.com, -, 6
https://www.rfet.es/es/club/club-tenis-cala-dor, Club tenis cala d'or, Baleares, Cala d'or, AV. SES ROQUESES S/N  - 07660 CALA D'OR, 600808400, caladortennisclub@hotmail.com, -, 5
https://www.rfet.es/es/club/club-tenis-ciudadela, Club tenis ciudadela, Baleares, Cales piques ciutadella, D' ES TENNIS S/N  - 07769 CALES PIQUES CIUTADELLA, 971388456, info@clubciudadela.com , -, 8
https://www.rfet.es/es/club/cd-de-tenis-los-olivos-de-jaen, C.d. de tenis los olivos de jaén, Jaen, Jaén, C/ FEDERICO DEL CASTILLO 10 - 1º L - 23005 JAÉN, 600258320, clubtenisolivosjaen@gmail.com, -, -
https://www.rfet.es/es/club/cd-educativo-de-tenis-torreperogil, C.d. educativo de tenis torreperogil, Jaen, Torreperogil, C/ VEREDILLA 46 - 23320 TORREPEROGIL, 676585461, tenistorreperogil@gmail.com, -, 2
https://www.rfet.es/es/club/cd-tenis-base-2002, C.d. tenis base 2002, Jaen, Linares, RENTERO 12 2º - 23700 LINARES, 647748864, ricserg@hotmail.com, -, -
https://www.rfet.es/es/club/cd-treinta-iguales, C.d. treinta iguales, Jaen, Jaén, C/ SAUCE 46 - 23009 JAÉN, 677570528, treintaiguales@hotmail.com, https://clubtreintaiguales.es, 6
https://www.rfet.es/es/club/club-de-campo-de-jaen, Club de campo de jaen, Jaen, Jaen, CAPUCHINOS 2 - 23003 JAEN, 953241136, info@clubdecampojaen.es, -, 3
https://www.rfet.es/es/club/club-de-tenis-beas-de-segura, Club de tenis beas de segura, Jaen, Beas de segura, PALOMARES 19 - 23280 BEAS DE SEGURA, 953424585, clubtenisbeas@gmail.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-isturgi, Club de tenis isturgi, Jaen, Andujar, AV. PABLO PICASSO BLQ. J2 2º B - 23740 ANDUJAR, 953511595, tenisturgi@gmail.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-jodar, Club de tenis jodar, Jaen, Jodar, ANTONIO DIAZ 33 - 23500 JODAR, 666712744, clubdetenisjodar@hotmail.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-la-carolina, Club de tenis la carolina, Jaen, La carolina, C/ PRIM 17 - 23200 LA CAROLINA, 653516333, alejotf65@hotmail.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-la-estacion, Club de tenis la estacion, Jaen, La carolina, PLAZA DE LA ESTACION 3 2 IZDA - 23200 LA CAROLINA, 953681103, -, -, 3
https://www.rfet.es/es/club/club-de-tenis-linares, Club de tenis linares, Jaen, Linares, APARTADO 301 - 23700 LINARES, 669532732, secretario@clubdetenislinares.com, -, 6
https://www.rfet.es/es/club/club-de-tenis-martos, Club de tenis martos, Jaen, Torredonjimeno (jaen), C/ BLAS DE LEZO Nº 49-2º B  - 23600 TORREDONJIMENO (JAEN), 953551462, presidente@clubdetenismartos.com, -, 4
https://www.rfet.es/es/club/club-deportivo-79, Club deportivo 79, Jaen, Linares, ERIAZOS DE LA VIRGEN S/N - 23700 LINARES, 953690881, club79sa@yahoo.es, -, 2
https://www.rfet.es/es/club/club-deportivo-tenis-jaen, Club deportivo tenis jaen, Jaen, Jaen, DOCTOR EDUARDO GARCIA TRIVIÑO 6ºC - 23009 JAEN, 676421780, ctjaen@ono.com, -, 9
https://www.rfet.es/es/club/club-deportivo-tenis-villargordo, Club deportivo tenis villargordo, Jaen, Villargordo, CATORCE DE ABRIL 80 - 23630 VILLARGORDO, 615316185, oficinas@villatorres.e.telefonica.net, -, 2
https://www.rfet.es/es/club/club-fuente-del-rey, Club fuente del rey, Jaen, Fuente del rey, FUENTE SOMERA 2 - 23692 FUENTE DEL REY, 953597254, clubfuentedelrey@hotmail.com, -, 3
https://www.rfet.es/es/club/club-polideportivo-pmjd-baeza, Club polideportivo p.m.j.d. baeza, Jaen, Baeza, PASEO DE LA REDONDA S/N - 23440 BAEZA, 953744030, pmjdbaeza@pmjdbaeza.org, -, 5
https://www.rfet.es/es/club/club-polideportivo-ubetense, Club polideportivo ubetense, Jaen, Úbeda, AV. DE LA CONSTITUCIÓN 10 LOCAL - 23400 ÚBEDA, 953751881, jaen@fatenis.com, -, 2
https://www.rfet.es/es/club/polideportivo-deportes-bailen, Polideportivo deportes bailén, Jaen, Bailén, AV. MANOLO GÓMEZ BUR 12 - 23710 BAILÉN, 953678042, deportes@ayto-bailen.com, -, 5
https://www.rfet.es/es/club/acd-salvador-de-madariaga, A.c.d. salvador de madariaga, A-coruna, La coruña, AV. SALVADOR DE MADARIAGA 45 BAJO - 15008 LA CORUÑA, 981296928, info@tenismadariaga.com, -, 2
https://www.rfet.es/es/club/asociacion-deportiva-val-da-mahia, Asociación deportiva val da mahía, A-coruna, Bertamirans-ames, AV. DA MAHÍA 36 2º B - 15220 BERTAMIRANS-AMES, 881973234, -, -, 5
https://www.rfet.es/es/club/casino-de-la-coruna, Casino de la coruña, A-coruna, Culleredo, AV. NUEVA YORK S/N (LA ZAPATEIRA) - 15008 CULLEREDO, 981221191, tenis@sportingclubcasino.es, -, 7
https://www.rfet.es/es/club/casino-ferrolano-tenis-club, Casino ferrolano-tenis club, A-coruna, El ferrol, REAL 100 - 15402 EL FERROL, 981353092, info@casinoferrolano.com, -, 4
https://www.rfet.es/es/club/club-amaina-sports, Club amaina sports, A-coruna, O milladoiro-ames, RÚA DAS HEDRAS 6 BAJO EXTERIOR Q (POLÍGONO NOVO MILLADOIRO) - 15895 O MILLADOIRO-AMES, 629474525, info@amainasports.com  |   info@neural4.com, https://neural4.com, -
https://www.rfet.es/es/club/club-de-tenis-a-pedralba, Club de tenis a pedralba, A-coruna, Bergona, LUGAR DE COVAS S/N - 15165 BERGONA, 981791051, contacto@apedralba.es, -, 2
https://www.rfet.es/es/club/club-de-tenis-boiromar, Club de tenis boiromar, A-coruna, Boiro, AV. PRINCIPAL 27 1º T - 15930 BOIRO, 981848439, clubtenisboiro@hotmail.es, -, -
https://www.rfet.es/es/club/club-de-tenis-compostela, Club de tenis compostela, A-coruna, Santiago de compostela, ANGUSTIA 19 PLANTA BAJA - 15703 SANTIAGO DE COMPOSTELA, 627164680, cteniscompostela@hotmail.com, -, 4
https://www.rfet.es/es/club/club-de-tenis-de-la-coruna, Club de tenis de la coruña, A-coruna, San pedro de nos-oleiros, RUA MAHATMA GANDHIS/N - 15176 SAN PEDRO DE NOS-OLEIROS, 981660519, gerencia@teniscoruna.com, -, 11
https://www.rfet.es/es/club/club-de-tenis-de-redes, Club de tenis de redes, A-coruna, Redes, LIÑARES S/N - 15623 REDES, 981475171, ctenisredes@caamouco.net, -, 3
https://www.rfet.es/es/club/club-de-tenis-negreira, Club de tenis negreira, A-coruna, Negreira, BARCA 7 - 15830 NEGREIRA, 619301823, info@tenisnegreira.com, -, 3
https://www.rfet.es/es/club/club-de-tenis-pontedeume, Club de tenis pontedeume, A-coruna, Pontedeume, RÚA HERREROS 34 - 15600 PONTEDEUME, 686528167, davidrodrivilla@yahoo.es, -, 4
https://www.rfet.es/es/club/club-de-tenis-punta-salera, Club de tenis punta salera, A-coruna, A pobra do caramiñal, C/ CASTRO 24 - 15940 A POBRA DO CARAMIÑAL, 981832306, clubtenispuntasalera@yahoo.es, -, 3
https://www.rfet.es/es/club/club-deportivo-master-tenis-noia, Club deportivo máster tenis noia, A-coruna, Noia, RÚA ESTRADA A BARQUIÑA S/N - 15200 NOIA, 606884536, clubdeportivomastertenisnoia@hotmail.com, -, 2
https://www.rfet.es/es/club/club-deportivo-usc, Club deportivo usc, A-coruna, Santiago de compostela, COLEXIO SAN XEROME-PL.OBRADOIROS/N - 15782 SANTIAGO DE COMPOSTELA, 981563100, administracion@fundacionuscdeportiva.org, -, 4
https://www.rfet.es/es/club/club-escuela-de-tenis-marineda, Club escuela de tenis marineda, A-coruna, A barcala - cambre, RUA LENDOIRO 29 - 15660 A BARCALA - CAMBRE, 981653704, tenismarineda@tenismarineda.net, -, 3
https://www.rfet.es/es/club/club-family-los-tilos, Club family los tilos, A-coruna, Teo, AMENEIRO 10 URB. LOS TILOS - 15886 TEO, 648049221, info@familypadel.es, -, 2
https://www.rfet.es/es/club/club-grupo-bazan, Club grupo bazan, A-coruna, Ferrol, REPUBLICA ARGENTINA15 BAJO - 15404 FERROL, 981322441, tenisbazan@gmail.com, -, 2
https://www.rfet.es/es/club/club-tenis-as-pontes, Club tenis as pontes, A-coruna, As pontes, RUA CHORIMA S/N - 15320 AS PONTES, 687550895, -, -, 4
https://www.rfet.es/es/club/club-tenis-culleredo, Club tenis culleredo, A-coruna, Culleredo, CTRA. DE ORRO S/N - 15189 CULLEREDO, 628594973, info@tenisculleredo.com, -, 4
https://www.rfet.es/es/club/club-tenis-ordes, Club tenis ordes, A-coruna, Oroso, LUGAR LA PENA 6 - 15688 OROSO, 660552297, mandyrecouso@gmail.com, -, 2
https://www.rfet.es/es/club/club-w, Club w, A-coruna, Brión, LUGAR DE ROURIS 3  BAJO I. - 15865 BRIÓN, 610001184, jiglesias.w@gmail.com, -, 1
https://www.rfet.es/es/club/circulo-mercantil-club-de-campo, Círculo mercantil -club de campo-, A-coruna, El ferrol, PAZOS-SERANTES S/N - 15403 EL FERROL, 981314254, info@clubcampoferrol.com, -, 5
https://www.rfet.es/es/club/escuela-de-tenis-justo-al-reves, Escuela de tenis justo al revés, A-coruna, Fene, RÚA MUIÑOS 3 2º B - 15500  FENE, 696844553, rubenjustofernandez@gmail.com, -, 2
https://www.rfet.es/es/club/escueladeteniscanabalcom, Escueladeteniscanabal.com, A-coruna, Mera-oleiros, CANABAL 1 - 15177 MERA-OLEIROS, 667282812, ronald@canabal.es, -, 6
https://www.rfet.es/es/club/club-de-tenis-alfaro, Club de tenis alfaro, La-rioja, Alfaro, APARTADO 46 - 26540 ALFARO, 652322478, clubtenisalfaro@hotmail.com   , -, 5
https://www.rfet.es/es/club/club-de-tenis-arnedo, Club de tenis arnedo, La-rioja, Arnedo, SALVADOR ALLENDE 1 3ºC - 26580 ARNEDO, 635767565, ctarnedo@ofimar.com  , -, 1
https://www.rfet.es/es/club/club-de-tenis-beronia, Club de tenis beronia, La-rioja, Logroño, CARMEN MEDRANO 47 1ºC - 26005 LOGROÑO, 941216000, robeldoc@hotmail.com, -, -
https://www.rfet.es/es/club/club-de-tenis-calahorra, Club de tenis calahorra, La-rioja, Calahorra, PINTOR PRADILLA4 2º A - 26500 CALAHORRA, 605112729, ctcalahorra@gmail.com, -, 4
https://www.rfet.es/es/club/club-deportivo-cantabria, Club deportivo cantabria, La-rioja, Logroño, LAS PISCINASS/N - 26004 LOGROÑO, 941237799, -, -, 13
https://www.rfet.es/es/club/club-deportivo-envero, Club deportivo envero, La-rioja, Logroño, C/ SANTA JUSTA 18 1º A - 26005 LOGROÑO, 686432702, clubdeportivoenvero@gmail.com, -, 2
https://www.rfet.es/es/club/club-natural-tenis, Club natural tenis, La-rioja, Logroño, C/ ROSA CHACEL 36 NAVE 6 - 26007 LOGROÑO, 645449650, clubnaturaltenis@icloud.com, https://clubnaturaltenis.com, 2
https://www.rfet.es/es/club/club-polideportivo-juventud, Club polideportivo juventud, La-rioja, Calahorra, TERMINO VADILLO S/N - 26500 CALAHORRA, 941134050, cpjcalahorra@gmail.com, -, 5
https://www.rfet.es/es/club/la-laboral-tenis-club, La laboral tenis club, La-rioja, Logroño, FUENMAYOR 41 6º A - 26006 LOGROÑO, 615452275, -, -, 2
https://www.rfet.es/es/club/puntoiset, Puntoiset, La-rioja, Logroño, C/ FUENMAYOR 43 7º B - 26007 LOGROÑO, 647151208, hola@puntoiset.com, -, 2
https://www.rfet.es/es/club/sociedad-hipica-deportiva-militar, Sociedad hipica deportiva militar, La-rioja, Logroño, AVDA DE LA PLAYA 4 - 26006 LOGROÑO, 941249925, hipicalogrono@et.mde.es, -, 6
https://www.rfet.es/es/club/ct-tafira-los-toscanes, C.t. tafira los toscanes, Las-palmas, Santa brígida, Calle Curruca s/n Urb. Los Toscanes - 35310 Santa Brígida, 928350274, clubtenistafira@hotmail.com, -, 4
https://www.rfet.es/es/club/club-de-tenis-gran-canaria, Club de tenis gran canaria, Las-palmas, Las palmas gran canaria, BEETHOVEN 1 (PARQUE DORAMAS) - 35005 LAS PALMAS GRAN CANARIA, 928243434, clubdetenisgc@gmail.com, -, 4
https://www.rfet.es/es/club/club-de-tenis-match-point-1, Club de tenis match point, Las-palmas, Puerto del carmen, LOS ROFEROS 1 - 35510 PUERTO DEL CARMEN, 928513337, clubmatchpoint@hotmail.com, -, 4
https://www.rfet.es/es/club/club-de-tenis-y-padel-holycan, Club de tenis y padel holycan, Las-palmas, San bartolome de tiirajana, HOLANDA S/N - 35100 SAN BARTOLOME DE TIIRAJANA, 928767746, tenisholycan@hotmail.com, -, 4
https://www.rfet.es/es/club/club-deportivo-conde-jackson, Club deportivo conde jackson, Las-palmas, Las palmas de gran canaria, ORINOCO 15 - 35014 LAS PALMAS DE GRAN CANARIA, 928916043, info@condejacksontenisclub.com, -, 14
https://www.rfet.es/es/club/club-deportivo-costa-arenas, Club deportivo costa arenas, Las-palmas, Las palmas gran canaria, LEON Y CASTILLO219 BAJOS - 35005 LAS PALMAS GRAN CANARIA, 928242742, bluvelez@yahoo.es, -, 4
https://www.rfet.es/es/club/club-deportivo-darrod-tennis-club, Club deportivo darrod tennis club, Las-palmas, Maspalomas-san bartolomé de tirajana, AV. TOUROPERADOR TJAEREBORG 9 (CAMPO INTERNACIONAL) - 35100 MASPALOMAS-SAN BARTOLOMÉ DE TIRAJANA, 656604577, -, -, 4
https://www.rfet.es/es/club/club-deportivo-de-open-gran-canaria-nosolotenis-sl-end, Club deportivo de open gran canaria nosolotenis s.l., e.n.d., Las-palmas, Lomo de los frailes, VENTURA DORESTE ESQ. JAMAT S/N - 35018 LOMO DE LOS FRAILES, 928917535, opengrancanaria@gmail.com, -, 16
https://www.rfet.es/es/club/club-deportivo-de-tenis-padel-parque-sur, Club deportivo de tenis &amp; pádel parque sur, Las-palmas, San bartolomé de tirajana, AVDA. DE GÁLDAR 30 (SAN FERNANDO) - 35100 SAN BARTOLOMÉ DE TIRAJANA, 636556113, tenisypadelclubparquesur@gmail.com, -, 2
https://www.rfet.es/es/club/club-deportivo-de-tenis-gran-canaria-direct-point, Club deportivo de tenis gran canaria direct point, Las-palmas, Las palmas de gran canaria, CTRA. DE LOS TARAHALES KM. 4 (TRASERA GASOLINERA SHELL) - 35013 LAS PALMAS DE GRAN CANARIA, 610758117, puntodirecto@hotmail.com, -, 3
